Var1,Var2,Freq
829651,TRUE,6
829671,TRUE,3
829715,TRUE,5
829716,TRUE,7
829740,TRUE,9
829748,TRUE,8
829766,TRUE,7
829799,TRUE,9
829819,TRUE,3
829822,TRUE,3
829830,TRUE,5
829880,TRUE,8
829881,TRUE,9
829888,TRUE,8
829903,TRUE,8
829943,TRUE,3
829954,TRUE,8
829970,TRUE,6
829997,TRUE,5
830030,TRUE,6
830040,TRUE,7
830075,TRUE,4
830080,TRUE,5
830096,TRUE,7
830123,TRUE,8
830130,TRUE,3
830139,TRUE,5
830155,TRUE,6
830203,TRUE,8
830238,TRUE,8
830240,TRUE,8
830269,TRUE,6
830282,TRUE,7
830294,TRUE,9
830305,TRUE,9
830323,TRUE,8
830349,TRUE,7
830352,TRUE,8
830365,TRUE,6
830374,TRUE,6
830395,TRUE,8
830427,TRUE,5
830452,TRUE,5
830464,TRUE,8
830480,TRUE,3
830503,TRUE,4
830504,TRUE,6
830521,TRUE,8
830557,TRUE,5
830573,TRUE,5
830581,TRUE,8
830585,TRUE,8
830595,TRUE,4
830599,TRUE,8
830610,TRUE,9
830623,TRUE,9
830643,TRUE,3
830648,TRUE,6
830677,TRUE,8
830705,TRUE,9
830710,TRUE,4
830737,TRUE,9
830781,TRUE,5
830788,TRUE,3
830808,TRUE,6
830836,TRUE,7
830850,TRUE,3
830902,TRUE,3
830914,TRUE,5
830917,TRUE,8
830952,TRUE,4
830967,TRUE,4
830999,TRUE,7
831004,TRUE,3
831010,TRUE,8
831012,TRUE,3
831069,TRUE,6
831088,TRUE,5
831096,TRUE,4
831097,TRUE,3
831109,TRUE,4
831115,TRUE,6
831126,TRUE,8
831141,TRUE,6
831209,TRUE,3
831218,TRUE,8
831253,TRUE,7
831292,TRUE,9
831307,TRUE,9
831312,TRUE,5
831319,TRUE,6
831336,TRUE,3
831338,TRUE,8
831347,TRUE,9
831369,TRUE,7
831370,TRUE,6
831400,TRUE,9
831411,TRUE,5
831414,TRUE,5
831420,TRUE,6
831423,TRUE,4
831432,TRUE,8
831442,TRUE,6
831468,TRUE,8
831472,TRUE,5
831474,TRUE,9
831491,TRUE,5
831544,TRUE,8
831557,TRUE,5
831565,TRUE,4
831640,TRUE,7
831649,TRUE,8
831657,TRUE,9
831668,TRUE,8
831680,TRUE,3
831709,TRUE,7
831729,TRUE,6
831752,TRUE,4
831769,TRUE,8
831798,TRUE,3
831801,TRUE,7
831808,TRUE,8
831822,TRUE,7
831880,TRUE,9
831888,TRUE,4
831912,TRUE,6
831925,TRUE,9
831940,TRUE,9
831941,TRUE,9
831960,TRUE,5
831982,TRUE,3
831983,TRUE,7
832020,TRUE,9
832024,TRUE,8
832026,TRUE,5
832056,TRUE,3
832082,TRUE,9
832088,TRUE,3
832097,TRUE,6
832117,TRUE,3
832131,TRUE,4
832138,TRUE,5
832194,TRUE,7
832197,TRUE,5
832204,TRUE,7
832258,TRUE,9
832262,TRUE,7
832290,TRUE,8
832300,TRUE,8
832318,TRUE,5
832344,TRUE,3
832366,TRUE,9
832386,TRUE,7
832398,TRUE,4
832434,TRUE,7
832441,TRUE,4
832452,TRUE,9
832484,TRUE,3
832528,TRUE,4
832545,TRUE,3
832549,TRUE,7
832572,TRUE,7
832583,TRUE,9
832631,TRUE,6
832658,TRUE,5
832724,TRUE,3
832870,TRUE,6
832873,TRUE,4
832877,TRUE,9
832897,TRUE,3
832902,TRUE,4
832909,TRUE,3
832955,TRUE,7
832961,TRUE,3
832978,TRUE,7
832990,TRUE,8
833006,TRUE,5
833031,TRUE,5
833035,TRUE,8
833040,TRUE,4
833064,TRUE,3
833065,TRUE,7
833087,TRUE,3
833157,TRUE,9
833176,TRUE,4
833177,TRUE,6
833232,TRUE,4
833254,TRUE,6
833294,TRUE,7
833298,TRUE,3
833301,TRUE,3
833331,TRUE,8
833333,TRUE,7
833353,TRUE,3
833358,TRUE,8
833373,TRUE,6
833394,TRUE,8
833396,TRUE,8
833426,TRUE,4
833442,TRUE,5
833454,TRUE,6
833464,TRUE,7
833507,TRUE,6
833508,TRUE,8
833510,TRUE,3
833553,TRUE,4
833586,TRUE,9
833626,TRUE,3
833639,TRUE,4
833648,TRUE,4
833748,TRUE,6
833754,TRUE,3
833792,TRUE,7
833810,TRUE,3
833957,TRUE,9
833990,TRUE,4
834097,TRUE,7
834110,TRUE,6
834121,TRUE,9
834128,TRUE,6
834156,TRUE,6
834168,TRUE,5
834187,TRUE,7
834227,TRUE,4
834269,TRUE,3
834277,TRUE,6
834278,TRUE,4
834290,TRUE,8
834309,TRUE,7
834319,TRUE,3
834370,TRUE,5
834411,TRUE,5
834424,TRUE,8
834468,TRUE,7
834510,TRUE,8
834522,TRUE,8
834536,TRUE,8
834547,TRUE,9
834549,TRUE,3
834603,TRUE,9
834613,TRUE,3
834623,TRUE,3
834634,TRUE,3
834645,TRUE,4
834652,TRUE,3
834710,TRUE,7
834717,TRUE,9
834718,TRUE,7
834724,TRUE,5
834725,TRUE,4
834730,TRUE,4
834743,TRUE,4
834752,TRUE,6
834755,TRUE,3
834797,TRUE,3
834837,TRUE,3
834853,TRUE,6
834889,TRUE,7
834892,TRUE,7
834914,TRUE,8
834938,TRUE,8
834943,TRUE,5
834966,TRUE,4
834974,TRUE,3
835014,TRUE,9
835071,TRUE,5
835083,TRUE,5
835094,TRUE,7
835111,TRUE,8
835151,TRUE,5
835166,TRUE,6
835214,TRUE,4
835217,TRUE,6
835239,TRUE,7
835255,TRUE,5
835264,TRUE,6
835298,TRUE,7
835317,TRUE,6
835319,TRUE,6
835326,TRUE,3
835328,TRUE,3
835342,TRUE,8
835360,TRUE,9
835378,TRUE,8
835380,TRUE,6
835412,TRUE,6
835439,TRUE,4
835477,TRUE,8
835543,TRUE,4
835566,TRUE,9
835609,TRUE,4
835622,TRUE,3
835635,TRUE,7
835651,TRUE,3
835662,TRUE,8
835702,TRUE,7
835732,TRUE,3
835800,TRUE,4
835811,TRUE,7
835847,TRUE,5
835922,TRUE,3
835950,TRUE,8
835952,TRUE,3
836000,TRUE,6
836009,TRUE,6
836044,TRUE,3
836050,TRUE,3
836099,TRUE,4
836113,TRUE,8
836121,TRUE,7
836155,TRUE,8
836175,TRUE,8
836179,TRUE,6
836201,TRUE,6
836221,TRUE,6
836241,TRUE,4
836246,TRUE,5
836252,TRUE,8
836256,TRUE,8
836257,TRUE,6
836304,TRUE,5
836327,TRUE,5
836342,TRUE,5
836359,TRUE,4
836364,TRUE,8
836399,TRUE,4
836435,TRUE,6
836509,TRUE,8
836524,TRUE,6
836529,TRUE,6
836531,TRUE,8
836537,TRUE,3
836549,TRUE,4
836565,TRUE,4
836571,TRUE,3
836573,TRUE,4
836670,TRUE,3
836684,TRUE,8
836686,TRUE,5
836736,TRUE,9
836740,TRUE,8
836746,TRUE,9
836760,TRUE,3
836761,TRUE,8
836774,TRUE,8
836794,TRUE,4
836796,TRUE,5
836844,TRUE,3
836854,TRUE,4
836864,TRUE,8
836865,TRUE,9
836909,TRUE,8
836926,TRUE,4
836938,TRUE,5
836944,TRUE,4
836954,TRUE,9
836964,TRUE,8
836973,TRUE,3
836976,TRUE,7
836981,TRUE,3
836999,TRUE,6
837002,TRUE,4
837011,TRUE,3
837023,TRUE,3
837025,TRUE,6
837032,TRUE,8
837083,TRUE,3
837089,TRUE,6
837108,TRUE,3
837140,TRUE,6
837174,TRUE,7
837180,TRUE,7
837183,TRUE,5
837185,TRUE,3
837218,TRUE,7
837274,TRUE,5
837285,TRUE,5
837309,TRUE,9
837377,TRUE,6
837383,TRUE,8
837403,TRUE,4
837413,TRUE,7
837428,TRUE,6
837441,TRUE,5
837466,TRUE,7
837503,TRUE,8
837527,TRUE,7
837540,TRUE,3
837557,TRUE,3
837573,TRUE,7
837588,TRUE,3
837594,TRUE,4
837630,TRUE,3
837633,TRUE,4
837648,TRUE,3
837649,TRUE,8
837668,TRUE,5
837669,TRUE,7
837670,TRUE,6
837682,TRUE,6
837707,TRUE,6
837733,TRUE,9
837752,TRUE,9
837754,TRUE,8
837788,TRUE,7
837812,TRUE,8
837896,TRUE,6
837897,TRUE,4
837922,TRUE,7
837957,TRUE,8
837959,TRUE,4
837964,TRUE,9
837972,TRUE,5
837976,TRUE,7
837980,TRUE,3
837991,TRUE,8
838008,TRUE,6
838025,TRUE,9
838050,TRUE,3
838076,TRUE,4
838081,TRUE,8
838094,TRUE,6
838122,TRUE,7
838140,TRUE,5
838147,TRUE,7
838164,TRUE,6
838185,TRUE,3
838204,TRUE,9
838205,TRUE,7
838235,TRUE,4
838241,TRUE,8
838265,TRUE,9
838266,TRUE,8
838300,TRUE,3
838314,TRUE,8
838341,TRUE,6
838365,TRUE,7
838367,TRUE,7
838385,TRUE,6
838395,TRUE,9
838406,TRUE,4
838411,TRUE,7
838446,TRUE,5
838533,TRUE,9
838558,TRUE,9
838607,TRUE,5
838622,TRUE,8
838629,TRUE,7
838639,TRUE,7
838644,TRUE,5
838659,TRUE,3
838663,TRUE,4
838729,TRUE,4
838740,TRUE,6
838741,TRUE,5
838764,TRUE,7
838779,TRUE,5
838788,TRUE,9
838801,TRUE,7
838806,TRUE,6
838843,TRUE,4
838870,TRUE,6
838885,TRUE,6
838887,TRUE,8
838907,TRUE,6
838944,TRUE,7
838966,TRUE,7
838972,TRUE,6
839005,TRUE,4
839020,TRUE,3
839066,TRUE,6
839078,TRUE,7
839079,TRUE,4
839097,TRUE,4
839117,TRUE,8
839125,TRUE,7
839136,TRUE,6
839180,TRUE,9
839192,TRUE,9
839208,TRUE,3
839265,TRUE,5
839266,TRUE,6
839284,TRUE,8
839288,TRUE,6
839317,TRUE,3
839382,TRUE,4
839399,TRUE,3
839414,TRUE,9
839443,TRUE,5
839467,TRUE,7
839476,TRUE,4
839499,TRUE,9
839516,TRUE,7
839517,TRUE,4
839597,TRUE,5
839631,TRUE,6
839672,TRUE,8
839678,TRUE,8
839683,TRUE,5
839695,TRUE,9
839697,TRUE,4
839710,TRUE,8
839725,TRUE,7
839743,TRUE,3
839759,TRUE,9
839796,TRUE,3
839801,TRUE,8
839821,TRUE,8
839830,TRUE,7
839843,TRUE,3
839888,TRUE,5
839936,TRUE,9
839964,TRUE,8
839991,TRUE,8
840024,TRUE,6
840036,TRUE,8
840042,TRUE,6
840088,TRUE,4
840097,TRUE,4
840100,TRUE,6
840113,TRUE,3
840135,TRUE,9
840137,TRUE,9
840209,TRUE,4
840229,TRUE,4
840235,TRUE,3
840245,TRUE,4
840282,TRUE,3
840284,TRUE,5
840292,TRUE,8
840294,TRUE,3
840318,TRUE,8
840343,TRUE,5
840368,TRUE,4
840401,TRUE,6
840446,TRUE,9
840453,TRUE,5
840467,TRUE,5
840472,TRUE,8
840479,TRUE,3
840515,TRUE,5
840523,TRUE,6
840526,TRUE,5
840527,TRUE,8
840539,TRUE,3
840544,TRUE,5
840604,TRUE,4
840664,TRUE,9
840685,TRUE,9
840686,TRUE,5
840726,TRUE,3
840747,TRUE,7
840753,TRUE,6
840758,TRUE,5
840770,TRUE,6
840773,TRUE,3
840783,TRUE,5
840857,TRUE,8
840880,TRUE,6
840895,TRUE,6
840904,TRUE,3
840909,TRUE,4
840914,TRUE,7
840923,TRUE,5
840977,TRUE,9
840993,TRUE,5
841005,TRUE,7
841007,TRUE,6
841010,TRUE,6
841013,TRUE,4
841033,TRUE,8
841038,TRUE,7
841064,TRUE,6
841109,TRUE,8
841146,TRUE,5
841174,TRUE,8
841191,TRUE,7
841199,TRUE,9
841208,TRUE,6
841237,TRUE,3
841256,TRUE,7
841337,TRUE,4
841363,TRUE,5
841368,TRUE,4
841379,TRUE,6
841441,TRUE,3
841466,TRUE,8
841475,TRUE,6
841481,TRUE,8
841505,TRUE,8
841511,TRUE,7
841525,TRUE,5
841544,TRUE,8
841572,TRUE,8
841590,TRUE,9
841634,TRUE,7
841635,TRUE,5
841640,TRUE,9
841664,TRUE,5
841668,TRUE,9
841669,TRUE,5
841695,TRUE,7
841697,TRUE,7
841710,TRUE,6
841733,TRUE,3
841734,TRUE,3
841755,TRUE,8
841815,TRUE,8
841822,TRUE,5
841835,TRUE,3
841863,TRUE,7
841871,TRUE,4
841877,TRUE,7
841908,TRUE,7
841923,TRUE,3
841997,TRUE,5
842021,TRUE,6
842056,TRUE,7
842057,TRUE,7
842078,TRUE,5
842085,TRUE,8
842091,TRUE,9
842103,TRUE,8
842129,TRUE,4
842179,TRUE,3
842195,TRUE,5
842222,TRUE,4
842230,TRUE,4
842242,TRUE,4
842253,TRUE,4
842275,TRUE,7
842298,TRUE,5
842323,TRUE,9
842379,TRUE,8
842396,TRUE,5
842413,TRUE,5
842421,TRUE,8
842453,TRUE,7
842454,TRUE,7
842462,TRUE,8
842493,TRUE,9
842498,TRUE,5
842538,TRUE,3
842543,TRUE,7
842545,TRUE,3
842572,TRUE,5
842601,TRUE,4
842606,TRUE,8
842631,TRUE,4
842635,TRUE,4
842650,TRUE,6
842660,TRUE,9
842714,TRUE,4
842717,TRUE,9
842740,TRUE,3
842755,TRUE,6
842756,TRUE,7
842839,TRUE,9
842849,TRUE,8
842850,TRUE,5
842859,TRUE,6
842860,TRUE,4
842868,TRUE,5
842904,TRUE,9
842920,TRUE,9
842937,TRUE,4
842959,TRUE,7
842977,TRUE,9
842992,TRUE,3
842994,TRUE,9
842996,TRUE,3
843003,TRUE,6
843015,TRUE,6
843047,TRUE,8
843111,TRUE,3
843141,TRUE,5
843165,TRUE,6
843166,TRUE,5
843179,TRUE,8
843195,TRUE,9
843207,TRUE,5
843222,TRUE,6
843252,TRUE,5
843269,TRUE,8
843282,TRUE,8
843309,TRUE,6
843316,TRUE,4
843317,TRUE,4
843319,TRUE,9
843324,TRUE,3
843343,TRUE,5
843354,TRUE,7
843386,TRUE,3
843426,TRUE,9
843437,TRUE,6
843441,TRUE,6
843443,TRUE,6
843484,TRUE,7
843499,TRUE,7
843537,TRUE,5
843570,TRUE,8
843619,TRUE,3
843636,TRUE,6
843637,TRUE,9
843667,TRUE,6
843668,TRUE,8
843669,TRUE,8
843683,TRUE,7
843700,TRUE,3
843778,TRUE,5
843794,TRUE,8
843828,TRUE,7
843836,TRUE,5
843837,TRUE,3
843910,TRUE,8
843920,TRUE,3
843946,TRUE,5
843947,TRUE,8
843949,TRUE,4
843960,TRUE,5
843977,TRUE,9
843979,TRUE,5
843995,TRUE,4
844040,TRUE,8
844060,TRUE,8
844102,TRUE,4
844133,TRUE,5
844137,TRUE,5
844155,TRUE,5
844164,TRUE,9
844173,TRUE,3
844193,TRUE,9
844200,TRUE,4
844239,TRUE,9
844264,TRUE,7
844279,TRUE,9
844332,TRUE,5
844361,TRUE,8
844375,TRUE,6
844417,TRUE,7
844459,TRUE,4
844468,TRUE,5
844511,TRUE,6
844523,TRUE,9
844541,TRUE,6
844577,TRUE,9
844605,TRUE,4
844616,TRUE,5
844644,TRUE,8
844746,TRUE,4
844764,TRUE,7
844766,TRUE,7
844767,TRUE,7
844779,TRUE,8
844813,TRUE,4
844867,TRUE,6
844869,TRUE,4
844872,TRUE,4
844901,TRUE,5
844957,TRUE,7
844962,TRUE,7
845006,TRUE,5
845015,TRUE,7
845028,TRUE,3
845047,TRUE,6
845049,TRUE,8
845052,TRUE,3
845066,TRUE,5
845074,TRUE,3
845097,TRUE,5
845128,TRUE,9
845192,TRUE,9
845215,TRUE,9
845263,TRUE,7
845265,TRUE,8
845266,TRUE,4
845267,TRUE,9
845276,TRUE,3
845291,TRUE,8
845317,TRUE,5
845320,TRUE,6
845382,TRUE,7
845387,TRUE,7
845414,TRUE,5
845432,TRUE,4
845440,TRUE,5
845455,TRUE,7
845516,TRUE,4
845593,TRUE,7
845599,TRUE,3
845608,TRUE,5
845620,TRUE,9
845632,TRUE,7
845633,TRUE,6
845641,TRUE,8
845656,TRUE,5
845667,TRUE,5
845685,TRUE,5
845750,TRUE,4
845801,TRUE,5
845822,TRUE,3
845830,TRUE,5
845831,TRUE,4
845927,TRUE,4
845928,TRUE,3
845933,TRUE,3
845934,TRUE,8
845939,TRUE,7
846090,TRUE,9
846101,TRUE,9
846104,TRUE,4
846106,TRUE,6
846110,TRUE,3
846125,TRUE,6
846138,TRUE,4
846147,TRUE,5
846162,TRUE,3
846167,TRUE,9
846171,TRUE,6
846186,TRUE,7
846236,TRUE,9
846257,TRUE,5
846343,TRUE,8
846345,TRUE,9
846365,TRUE,3
846372,TRUE,8
846394,TRUE,4
846403,TRUE,7
846433,TRUE,3
846460,TRUE,6
846467,TRUE,4
846481,TRUE,9
846487,TRUE,6
846551,TRUE,3
846553,TRUE,8
846577,TRUE,7
846700,TRUE,3
846701,TRUE,5
846728,TRUE,5
846730,TRUE,8
846744,TRUE,8
846763,TRUE,6
846773,TRUE,7
846776,TRUE,3
846789,TRUE,8
846798,TRUE,8
846851,TRUE,9
846854,TRUE,9
846879,TRUE,7
846898,TRUE,5
846914,TRUE,8
846944,TRUE,6
846947,TRUE,7
846983,TRUE,7
847004,TRUE,6
847027,TRUE,5
847034,TRUE,6
847058,TRUE,5
847088,TRUE,7
847097,TRUE,7
847170,TRUE,3
847181,TRUE,8
847199,TRUE,8
847204,TRUE,6
847215,TRUE,6
847222,TRUE,3
847228,TRUE,4
847336,TRUE,8
847359,TRUE,9
847368,TRUE,3
847440,TRUE,6
847453,TRUE,9
847473,TRUE,5
847488,TRUE,3
847499,TRUE,4
847541,TRUE,9
847566,TRUE,7
847570,TRUE,4
847630,TRUE,7
847668,TRUE,8
847688,TRUE,3
847697,TRUE,9
847715,TRUE,7
847721,TRUE,4
847727,TRUE,4
847733,TRUE,5
847761,TRUE,7
847794,TRUE,6
847834,TRUE,8
847853,TRUE,8
847855,TRUE,7
847885,TRUE,4
847898,TRUE,6
847936,TRUE,9
847954,TRUE,6
847958,TRUE,3
847962,TRUE,4
847978,TRUE,6
847982,TRUE,6
848109,TRUE,6
848115,TRUE,6
848132,TRUE,4
848152,TRUE,9
848179,TRUE,6
848211,TRUE,6
848239,TRUE,7
848276,TRUE,8
848292,TRUE,6
848331,TRUE,3
848343,TRUE,7
848349,TRUE,3
848388,TRUE,4
848478,TRUE,8
848498,TRUE,8
848509,TRUE,6
848522,TRUE,9
848523,TRUE,4
848539,TRUE,9
848549,TRUE,3
848551,TRUE,3
848555,TRUE,6
848576,TRUE,4
848587,TRUE,5
848597,TRUE,5
848627,TRUE,5
848711,TRUE,5
848735,TRUE,5
848762,TRUE,7
848784,TRUE,6
848793,TRUE,3
848802,TRUE,3
848880,TRUE,6
848890,TRUE,6
848960,TRUE,7
848962,TRUE,9
848989,TRUE,8
849013,TRUE,4
849047,TRUE,7
849063,TRUE,6
849081,TRUE,8
849087,TRUE,4
849138,TRUE,4
849183,TRUE,9
849227,TRUE,5
849245,TRUE,9
849273,TRUE,4
849287,TRUE,8
849295,TRUE,7
849334,TRUE,6
849347,TRUE,5
849393,TRUE,3
849394,TRUE,9
849397,TRUE,7
849406,TRUE,4
849425,TRUE,5
849427,TRUE,3
849429,TRUE,4
849470,TRUE,6
849476,TRUE,7
849481,TRUE,6
849489,TRUE,7
849497,TRUE,3
849499,TRUE,9
849502,TRUE,3
849550,TRUE,3
849572,TRUE,4
849600,TRUE,4
849642,TRUE,9
849656,TRUE,9
849671,TRUE,7
849689,TRUE,7
849721,TRUE,9
849764,TRUE,4
849815,TRUE,9
849830,TRUE,8
849890,TRUE,5
849895,TRUE,7
849928,TRUE,5
849944,TRUE,3
849956,TRUE,8
849976,TRUE,3
850018,TRUE,7
850019,TRUE,8
850073,TRUE,3
850084,TRUE,3
850180,TRUE,5
850191,TRUE,5
850215,TRUE,7
850216,TRUE,3
850242,TRUE,6
850257,TRUE,3
850288,TRUE,7
850342,TRUE,5
850347,TRUE,8
850372,TRUE,9
850377,TRUE,6
850386,TRUE,9
850394,TRUE,6
850422,TRUE,3
850475,TRUE,3
850481,TRUE,3
850485,TRUE,8
850520,TRUE,5
850550,TRUE,9
850555,TRUE,5
850568,TRUE,9
850588,TRUE,5
850595,TRUE,5
850600,TRUE,7
850615,TRUE,8
850619,TRUE,6
850631,TRUE,5
850634,TRUE,9
850643,TRUE,7
850646,TRUE,5
850666,TRUE,8
850706,TRUE,9
850765,TRUE,8
850791,TRUE,3
850806,TRUE,7
850829,TRUE,3
850868,TRUE,7
850870,TRUE,4
850887,TRUE,3
850965,TRUE,5
850968,TRUE,7
850978,TRUE,4
850983,TRUE,8
851017,TRUE,9
851066,TRUE,5
851071,TRUE,8
851087,TRUE,7
851102,TRUE,8
851116,TRUE,4
851120,TRUE,5
851147,TRUE,3
851148,TRUE,7
851173,TRUE,5
851188,TRUE,4
851190,TRUE,9
851202,TRUE,4
851232,TRUE,6
851241,TRUE,9
851259,TRUE,4
851286,TRUE,9
851326,TRUE,5
851330,TRUE,4
851346,TRUE,9
851368,TRUE,7
851385,TRUE,3
851414,TRUE,5
851479,TRUE,8
851488,TRUE,8
851507,TRUE,5
851545,TRUE,4
851590,TRUE,5
851602,TRUE,9
851627,TRUE,8
851639,TRUE,9
851644,TRUE,6
851650,TRUE,8
851660,TRUE,7
851693,TRUE,5
851718,TRUE,3
851754,TRUE,4
851803,TRUE,7
851828,TRUE,5
851852,TRUE,3
851855,TRUE,5
851857,TRUE,8
851878,TRUE,4
851892,TRUE,3
851901,TRUE,8
851904,TRUE,5
851924,TRUE,5
851970,TRUE,5
851998,TRUE,4
852023,TRUE,7
852030,TRUE,8
852049,TRUE,5
852052,TRUE,4
852084,TRUE,5
852110,TRUE,8
852117,TRUE,4
852136,TRUE,8
852172,TRUE,7
852187,TRUE,3
852199,TRUE,9
852206,TRUE,6
852220,TRUE,4
852244,TRUE,6
852256,TRUE,3
852281,TRUE,8
852332,TRUE,7
852349,TRUE,4
852359,TRUE,3
852369,TRUE,9
852370,TRUE,8
852377,TRUE,4
852386,TRUE,8
852397,TRUE,6
852449,TRUE,3
852459,TRUE,4
852468,TRUE,4
852479,TRUE,7
852487,TRUE,8
852517,TRUE,9
852597,TRUE,3
852612,TRUE,8
852633,TRUE,8
852687,TRUE,8
852720,TRUE,5
852745,TRUE,9
852746,TRUE,4
852769,TRUE,9
852780,TRUE,7
852786,TRUE,4
852868,TRUE,8
852883,TRUE,3
852900,TRUE,7
852908,TRUE,9
852918,TRUE,4
852937,TRUE,4
852941,TRUE,3
852970,TRUE,3
853007,TRUE,3
853052,TRUE,7
853070,TRUE,6
853084,TRUE,4
853124,TRUE,9
853155,TRUE,5
853160,TRUE,7
853164,TRUE,7
853175,TRUE,8
853225,TRUE,4
853241,TRUE,4
853271,TRUE,3
853305,TRUE,5
853307,TRUE,3
853367,TRUE,4
853377,TRUE,9
853413,TRUE,7
853424,TRUE,8
853432,TRUE,5
853467,TRUE,6
853487,TRUE,5
853510,TRUE,3
853520,TRUE,8
853530,TRUE,4
853546,TRUE,9
853559,TRUE,5
853595,TRUE,4
853633,TRUE,7
853685,TRUE,6
853688,TRUE,9
853709,TRUE,6
853877,TRUE,3
853900,TRUE,4
853926,TRUE,5
853943,TRUE,3
853946,TRUE,4
853951,TRUE,5
853966,TRUE,5
853980,TRUE,5
854003,TRUE,3
854010,TRUE,9
854086,TRUE,3
854089,TRUE,8
854095,TRUE,7
854109,TRUE,7
854164,TRUE,4
854200,TRUE,3
854203,TRUE,4
854229,TRUE,3
854238,TRUE,9
854262,TRUE,6
854273,TRUE,8
854297,TRUE,7
854304,TRUE,4
854371,TRUE,6
854444,TRUE,7
854473,TRUE,8
854490,TRUE,4
854512,TRUE,7
854539,TRUE,3
854552,TRUE,7
854593,TRUE,5
854602,TRUE,9
854644,TRUE,6
854672,TRUE,6
854676,TRUE,6
854694,TRUE,5
854700,TRUE,3
854714,TRUE,9
854772,TRUE,9
854785,TRUE,9
854791,TRUE,9
854822,TRUE,8
854837,TRUE,6
854969,TRUE,8
854978,TRUE,8
855001,TRUE,7
855003,TRUE,9
855018,TRUE,6
855056,TRUE,9
855135,TRUE,4
855139,TRUE,4
855159,TRUE,5
855169,TRUE,5
855177,TRUE,6
855190,TRUE,8
855214,TRUE,9
855246,TRUE,9
855286,TRUE,6
855294,TRUE,3
855328,TRUE,9
855338,TRUE,8
855369,TRUE,6
855399,TRUE,6
855409,TRUE,6
855413,TRUE,5
855429,TRUE,5
855446,TRUE,5
855461,TRUE,7
855486,TRUE,9
855487,TRUE,8
855494,TRUE,7
855501,TRUE,8
855517,TRUE,6
855537,TRUE,9
855549,TRUE,5
855570,TRUE,7
855584,TRUE,4
855593,TRUE,6
855598,TRUE,8
855607,TRUE,5
855626,TRUE,3
855656,TRUE,9
855679,TRUE,9
855686,TRUE,4
855697,TRUE,5
855722,TRUE,5
855725,TRUE,4
855740,TRUE,3
855764,TRUE,6
855767,TRUE,3
855770,TRUE,8
855810,TRUE,7
855841,TRUE,9
855848,TRUE,6
855874,TRUE,4
855899,TRUE,3
855922,TRUE,7
855934,TRUE,6
855958,TRUE,8
856016,TRUE,5
856027,TRUE,5
856040,TRUE,6
856056,TRUE,5
856059,TRUE,7
856073,TRUE,8
856074,TRUE,8
856117,TRUE,8
856126,TRUE,8
856206,TRUE,8
856236,TRUE,7
856243,TRUE,8
856251,TRUE,7
856257,TRUE,8
856261,TRUE,5
856263,TRUE,8
856280,TRUE,4
856299,TRUE,3
856300,TRUE,5
856315,TRUE,8
856370,TRUE,3
856388,TRUE,5
856440,TRUE,3
856445,TRUE,9
856457,TRUE,3
856503,TRUE,8
856521,TRUE,6
856544,TRUE,7
856549,TRUE,7
856557,TRUE,5
856607,TRUE,8
856624,TRUE,5
856642,TRUE,3
856677,TRUE,3
856679,TRUE,6
856684,TRUE,5
856691,TRUE,7
856693,TRUE,7
856721,TRUE,6
856770,TRUE,3
856782,TRUE,7
856785,TRUE,6
856807,TRUE,6
856812,TRUE,5
856835,TRUE,7
856873,TRUE,7
856879,TRUE,9
856894,TRUE,9
856899,TRUE,9
856921,TRUE,8
856927,TRUE,3
856938,TRUE,9
856943,TRUE,5
857006,TRUE,4
857016,TRUE,3
857020,TRUE,4
857029,TRUE,4
857036,TRUE,4
857048,TRUE,3
857049,TRUE,3
857057,TRUE,7
857067,TRUE,3
857085,TRUE,7
857140,TRUE,8
857190,TRUE,9
857201,TRUE,7
857302,TRUE,9
857305,TRUE,4
857330,TRUE,5
857412,TRUE,3
857429,TRUE,7
857433,TRUE,3
857445,TRUE,4
857494,TRUE,8
857501,TRUE,9
857502,TRUE,6
857522,TRUE,6
857528,TRUE,6
857551,TRUE,9
857576,TRUE,4
857588,TRUE,8
857596,TRUE,7
857602,TRUE,8
857604,TRUE,5
857716,TRUE,6
857736,TRUE,7
857772,TRUE,5
857790,TRUE,8
857824,TRUE,8
857827,TRUE,4
857848,TRUE,6
857852,TRUE,6
857885,TRUE,7
857902,TRUE,6
857916,TRUE,3
857926,TRUE,9
857940,TRUE,8
857946,TRUE,3
857955,TRUE,8
857995,TRUE,6
858093,TRUE,5
858100,TRUE,9
858108,TRUE,5
858135,TRUE,7
858143,TRUE,8
858151,TRUE,6
858159,TRUE,9
858174,TRUE,3
858214,TRUE,6
858215,TRUE,3
858254,TRUE,3
858267,TRUE,7
858296,TRUE,5
858302,TRUE,8
858417,TRUE,8
858462,TRUE,8
858476,TRUE,4
858479,TRUE,5
858481,TRUE,7
858547,TRUE,8
858594,TRUE,3
858599,TRUE,3
858609,TRUE,9
858661,TRUE,8
858669,TRUE,8
858685,TRUE,3
858692,TRUE,7
858693,TRUE,7
858712,TRUE,9
858736,TRUE,4
858846,TRUE,9
858859,TRUE,3
858867,TRUE,8
858917,TRUE,8
858918,TRUE,3
858934,TRUE,5
858938,TRUE,9
858976,TRUE,8
858994,TRUE,8
858995,TRUE,6
859016,TRUE,4
859023,TRUE,4
859035,TRUE,6
